termList,term
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/ecosystem
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/habitat
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/eventName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasEcologicalContext
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasGeographicContext
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasParentEvent
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasPersonRole
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasTemporalCoverage
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/region
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/waterBodyType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/supergroup
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/identifierSource
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/identifierType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/identifierValue
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/basisOfScheme
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasObjectGroup
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasSchemeMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasSchemeTerm
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isDistinctObjects
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/schemeName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/measurementDerivation
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/measurementFactText
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasParentObjectClassification
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isTopParent
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/objectClassificationLevel
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/objectClassificationName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/alternativeCollectionName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/baseTypeOfObjectGroup
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/collectionManagementSystem
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/collectionName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/conditionsOfAccess
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/description
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/discipline
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasChronometricAge
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasCollectionStatusHistory
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasEcologicalContext
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasEvent
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasGeographicContext
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasGeologicalContext
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasObjectClassification
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasOrganisationalUnit
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasPersonRole
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasResourceRelationship
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasStorageLocation
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasTaxon
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isCurrentCollection
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isKnownToContainTypes
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/material
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/objectType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/period
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/preparationType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/preservationMethod
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/preservationMode
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/typeOfObjectGroup
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasAddress
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasContactDetail
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasParentOrganisationalUnit
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasPersonRole
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/organisationalUnitName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/organisationalUnitType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasAddress
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasContactDetail
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasAddress
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasContactDetail
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasPerson
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasRole
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasTemporalCoverage
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasObjectGroup
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasPersonRole
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasResourceRelationship
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isDerivedCollection
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/referenceDetails
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/referenceName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/referenceType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/resourceIRI
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/relatedResourceName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/relatedResourceType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/relationshipOfResource
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/roleName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isMandatoryMetric
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isRepeatableMetric
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/schemeMeasurementType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isMandatoryTerm
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isRepeatableTerm
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/termName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasAddress
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasParentStorageLocation
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/locationDescription
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/locationName
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/locationType
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/temporalCoverageEndDateTime
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/temporalCoverageStartDateTime
http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/temporalCoverageType
http://rs.tdwg.org/ltc/abcd/,http://rs.tdwg.org/abcd/terms/fullName
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/chronometricAgeProtocol
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/chronometricAgeRemarks
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/chronometricAgeUncertaintyInYears
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/earliestChronometricAge
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/earliestChronometricAgeReferenceSystem
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/latestChronometricAge
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/latestChronometricAgeReferenceSystem
http://rs.tdwg.org/ltc/chrono/,http://rs.tdwg.org/chrono/terms/verbatimChronometricAge
http://rs.tdwg.org/ltc/dcterms/,http://purl.org/dc/terms/license
http://rs.tdwg.org/ltc/dcterms/,http://purl.org/dc/terms/rights
http://rs.tdwg.org/ltc/dcterms/,http://purl.org/dc/terms/rightsHolder
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/samplingProtocol
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/verbatimEventDate
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/continent
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/country
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/countryCode
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/county
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/island
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/islandGroup
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/locality
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/municipality
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/stateProvince
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/waterBody
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/bed
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/formation
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/group
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/member
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/measurementAccuracy
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/measurementMethod
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/measurementRemarks
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/measurementType
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/measurementUnit
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/measurementValue
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/degreeOfEstablishment
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/relatedResourceID
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/relationshipAccordingTo
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/relationshipEstablishedDate
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/relationshipRemarks
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/resourceID
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/genus
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/kingdom
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/scientificName
http://rs.tdwg.org/ltc/dwc/,http://rs.tdwg.org/dwc/terms/taxonRank
http://rs.tdwg.org/ltc/schema/,https://schema.org/addressCountry
http://rs.tdwg.org/ltc/schema/,https://schema.org/addressLocality
http://rs.tdwg.org/ltc/schema/,https://schema.org/addressRegion
http://rs.tdwg.org/ltc/schema/,https://schema.org/postalCode
http://rs.tdwg.org/ltc/schema/,https://schema.org/postOfficeBoxNumber
http://rs.tdwg.org/ltc/schema/,https://schema.org/streetAddress
http://rs.tdwg.org/ltc/schema/,https://schema.org/additionalName
http://rs.tdwg.org/ltc/schema/,https://schema.org/familyName
http://rs.tdwg.org/ltc/schema/,https://schema.org/givenName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSets
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DatasetGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DatasetID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TechnicalContacts
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TechnicalContact
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TechnicalContact-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TechnicalContact-Name
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TechnicalContact-Email
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TechnicalContact-Phone
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TechnicalContact-Address
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/ContentContacts
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/ContentContact
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/ContentContact-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/ContentContact-Name
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/ContentContact-Email
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/ContentContact-Phone
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/ContentContact-Address
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-OtherProviders
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-OtherProvider
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Metadata
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Description
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Representation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Representation-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Title
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Description-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Coverage
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Description-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-IconURI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Scope
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-GeoecologicalTerms
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-GeoecologicalTerm
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-GeoecologicalTerm-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-TaxonomicTerms
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-TaxonomicTerm
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-TaxonomicTerm-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Version
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Major
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Minor
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Modifier
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-DateIssued
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-RevisionData
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Creators
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Contributors
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-RevisionData-DateCreated
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-DateModified
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owners
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-OrganisationGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-Name
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-Representation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-Representation-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-Abbreviation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-OrgUnits
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-OrgUnit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Organisation-OrgUnit-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-Person
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-FullName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-SortingName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-AtomisedName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-InheritedName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-AtomisedName-Prefix
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/DataSet-Owner-AtomisedName-Suffix
